zone,temp,light,presure,humidity,gravityX,gravityY,gravityZ,magX,magY,magZ,gravityMagnitude,magMagnitude,magEarthY,magEarthZ,latitude,longitude,rss0,rss1,rss2,rss3,rss4,rss5,rss6,rss7,rss8,rss9
6,0,267.064941,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.260422,47.11401,21.717731,-41.809933,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,267.064941,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.260422,47.476505,22.936337,-41.568531,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,302.548706,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.260422,47.476505,22.936337,-41.568531,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,302.548706,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.339396,47.476501,21.130066,-42.515156,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,302.548706,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.339396,47.790699,22.821629,-41.989578,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,302.548706,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.678102,47.790703,22.745291,-42.030979,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,302.548706,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.678102,48.277222,23.846924,-41.976357,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,333.66153,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.678102,48.277222,23.846924,-41.976357,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,333.66153,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.73435,48.277218,24.917191,-41.350014,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,333.66153,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.73435,48.903893,26.165321,-41.315456,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,343.246155,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.73435,48.903893,26.165321,-41.315456,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,343.246155,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.967082,48.903893,24.413195,-42.374363,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,343.246155,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.967082,50.326813,26.749233,-42.62941,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,334.184631,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.967082,50.326813,26.749233,-42.62941,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,334.184631,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.618898,50.326817,24.926094,-43.720455,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,334.184631,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.618898,54.36245,29.105829,-45.914337,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,316.138489,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.618898,54.36245,29.105829,-45.914337,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,316.138489,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.161179,54.362442,29.901182,-45.400383,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,316.138489,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.161179,58.446575,32.967007,-48.261566,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,300.103882,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.161179,58.446575,32.967007,-48.261566,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,300.103882,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.09623,58.446579,33.800201,-47.681744,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,300.103882,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.09623,58.056915,35.077106,-46.262325,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,302.327911,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.09623,58.056915,35.077106,-46.262325,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,302.327911,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.96865,58.056911,33.597038,-47.348125,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,302.327911,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.96865,57.555145,36.02441,-44.886936,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,302.327911,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.927944,57.555145,36.209526,-44.737736,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,302.327911,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.927944,57.208237,37.741585,-42.992504,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,329.495941,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.927944,57.208237,37.741585,-42.992504,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,329.495941,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.118629,57.208244,40.117516,-40.784409,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,329.495941,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.118629,55.563293,37.296715,-41.185364,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,352.621948,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.118629,55.563293,37.296715,-41.185364,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,352.621948,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.963573,55.56329,38.571136,-39.994328,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,352.621948,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.963573,54.060478,35.420391,-40.840305,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,355.466461,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.963573,54.060478,35.420391,-40.840305,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,355.466461,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.067805,54.060463,35.545879,-40.731125,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,355.466461,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.067805,52.651661,32.49791,-41.425632,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,348.099854,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.067805,52.651661,32.49791,-41.425632,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,348.099854,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.512065,52.651657,33.368469,-40.727661,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,348.099854,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.512065,51.469227,30.847111,-41.201176,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,348.099854,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.340852,51.469231,30.601656,-41.383812,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,348.099854,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.340852,50.523991,28.876333,-41.458778,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,351.57489,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.340852,50.523991,28.876333,-41.458778,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,351.57489,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.087286,50.523979,27.683146,-42.264832,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,351.57489,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.087286,49.813225,26.233295,-42.34586,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,351.57489,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.244776,49.813236,26.147291,-42.399025,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,351.57489,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.244776,49.352608,25.219063,-42.422611,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,338.181152,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.244776,49.352608,25.219063,-42.422611,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,338.181152,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.091556,49.352596,26.239519,-41.799118,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,338.181152,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.091556,48.833015,24.683165,-42.135555,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,316.635864,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.091556,48.833015,24.683165,-42.135555,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,316.635864,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.146207,48.833015,25.515764,-41.636639,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,316.635864,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.146207,48.45612,24.452282,-41.833981,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,286.976898,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.146207,48.45612,24.452282,-41.833981,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,286.976898,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.116565,48.456123,25.518333,-41.192364,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,286.976898,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.116565,48.109592,23.992125,-41.700249,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,257.732666,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.116565,48.109592,23.992125,-41.700249,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,257.732666,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.096636,48.109589,25.172142,-40.99873,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,257.732666,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.096636,47.843422,24.203506,-41.269642,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,243.0495,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.096636,47.843422,24.203506,-41.269642,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,243.0495,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.14185,47.843418,24.183182,-41.281555,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,243.0495,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.14185,47.408501,23.68524,-41.067936,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,243.0495,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.289647,47.408504,23.98613,-40.892933,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,243.0495,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.312718,47.408508,24.613655,-40.518322,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,243.0495,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.257483,47.408508,25.140606,-40.193485,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,243.0495,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.254662,47.408501,25.182446,-40.167282,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,243.0495,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.246511,47.408493,25.198551,-40.157177,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.246511,47.408493,25.198551,-40.157177,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.316312,47.408504,25.287651,-40.101135,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.401274,47.408508,25.352463,-40.060192,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.602518,47.408504,25.812366,-39.765411,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.600801,47.408501,25.944908,-39.679062,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.385425,47.408501,25.842762,-39.745663,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.385425,47.369484,25.318325,-40.03561,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.248258,47.369476,24.506691,-40.537506,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.344831,47.369484,23.579147,-41.083954,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.529779,47.369476,22.932184,-41.448551,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.463174,47.369488,22.618935,-41.620327,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.444725,47.369484,22.575127,-41.644104,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.410068,47.369476,23.241997,-41.27562,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.451702,47.369484,24.146629,-40.75301,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.458238,47.369476,24.747704,-40.390823,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.423835,47.369484,24.976658,-40.249649,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.328192,47.36948,24.841444,-40.333237,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.328192,47.428116,24.39777,-40.671555,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.140759,47.428116,24.28273,-40.740341,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.008029,47.428116,23.994583,-40.910713,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.987534,47.42812,23.949053,-40.937386,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.137604,47.42812,22.787304,-41.595257,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,238.537125,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.294789,47.42812,22.074171,-41.978062,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,247.152847,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.294789,47.42812,22.074171,-41.978062,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,247.152847,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.203266,47.428123,21.269796,-42.3913,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,247.152847,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.123256,47.428123,20.26981,-42.878452,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,247.152847,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.1077,47.428116,19.755661,-43.117748,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,247.152847,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.088758,47.428108,19.537434,-43.217064,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,247.152847,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.100537,47.42812,19.326199,-43.311947,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,247.152847,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.100537,47.559822,20.089458,-43.108593,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,247.152847,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.118101,47.559826,19.649094,-43.311089,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,247.152847,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.065396,47.559818,20.055662,-43.124325,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,247.152847,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.062018,47.559822,20.708763,-42.814533,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,247.152847,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.193795,47.559826,21.279854,-42.533577,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,247.152847,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.261126,47.55983,21.585836,-42.379108,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.261126,47.55983,21.585836,-42.379108,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.1471,47.559818,21.593006,-42.375454,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.05968,47.559822,21.189627,-42.578594,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.918263,47.559826,21.174953,-42.585896,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.775279,47.559826,21.234989,-42.555992,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.807086,47.55983,20.885475,-42.728611,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.807086,47.929565,22.116156,-42.521976,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.777287,47.929558,21.580433,-42.796349,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.853413,47.929558,20.685009,-43.236244,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.874003,47.929569,20.485413,-43.331177,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.781055,47.929558,20.584578,-43.284149,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.793536,47.929565,20.110853,-43.506279,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.934225,47.929569,19.287851,-43.87735,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.063371,47.929565,18.547245,-44.195503,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.068911,47.929565,18.354937,-44.275719,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.010893,47.929565,18.170218,-44.351845,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.969735,47.929554,18.05616,-44.398392,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.969735,47.896744,19.889381,-43.571911,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.078048,47.896748,19.812634,-43.606861,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.219449,47.896751,19.931671,-43.552582,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.32704,47.896751,20.17667,-43.439625,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.373645,47.896751,20.264454,-43.398743,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,258.364624,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.318089,47.896744,20.316837,-43.374245,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,285.023468,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.318089,47.896744,20.316837,-43.374245,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,285.023468,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.285558,47.896751,20.794397,-43.147327,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,285.023468,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.355631,47.896751,20.98937,-43.052818,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,285.023468,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.716013,47.896748,22.181597,-42.450863,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
6,0,285.023468,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,11.313379,47.896744,23.113579,-41.950699,46.953478,7.439868,-57,-56,-75,-67,-52,-75,-65,-90,-84,-75
